Bridgeport,Shoreline Artist Network of Designers (SAND),1369664204000,Milford,CT,hobbies/crafts,27,SANDies
Bridgeport,Connecticut Dutch,1369855645000,Westport,CT,language/ethnic identity,42,Dutchies
Bridgeport,OpenStack Connecticut,1373994221000,Fairfield,CT,tech,110,Cloud computing enthusiasts
Bridgeport,New Haven and Fairfield County Kayak and Paddleboard Club,1374593890000,Milford,CT,outdoors/adventure,983,Members
Bridgeport,Easton Writer's Workshop,1375193268000,Easton,CT,writing,17,Writers
Bridgeport,Freemasonry for Men and Women in Connecticut,1378748733000,Easton,CT,religion/beliefs,82,Seekers
Bridgeport,Goodbye Social Anxiety  Hello New World,1379986971000,Bridgeport,CT,support,227,Members
Bridgeport,Humanists and Freethinkers of Fairfield County (HFFC),1380417898000,Fairfield,CT,education/learning,294,Humanists and Freethinkers
Bridgeport,GBCC Greater Bridgeport Camera Club,1381060256000,Stratford,CT,photography,107,Members
Bridgeport,Paddle Board and Surf Junkies of Fairfield County,1388716899000,Westport,CT,outdoors/adventure,179,Junkies
Bridgeport,Sober Friends,1388750536000,Bridgeport,CT,socializing,651,Friends
Bridgeport,MOMS Club of Fairfield - South Chapter,1392994847000,Fairfield,CT,parents/family,44,Moms
Bridgeport,The Old World Wine Club,1393357972000,Westport,CT,food/drink,160,Old World Wine Lovers
Bridgeport,Sober Singles over 40,1396444261000,Bridgeport,CT,singles,301,Sober Singles
Bridgeport,Creative Moms of Fairfield County,1396466947000,Bridgeport,CT,parents/family,69,Moms
Bridgeport,Networking Required! Milford/Fairfield Area,1396803865000,Milford,CT,career/business,470,Business Owners
Bridgeport,Southwest Connecticut Acoustic Favorites Meetup,1396803964000,Westport,CT,music,54,pickers  strummers  singers
Bridgeport,Be a Part of Art in Milford,1397664594000,Milford,CT,fine arts/culture,245,Members
Bridgeport,Coastline Coed Beach Volleyball,1402575179000,Milford,CT,sports/recreation,997,active co-ed beach volleyballers
Bridgeport,THE BUSINESS LEADERSHIP MASTERMIND,1404398194000,Stratford,CT,career/business,757,Business Leaders
Bridgeport,Increase your Business in Fairfield County through Referrals,1405599948000,Trumbull,CT,career/business,64,Members
Bridgeport,CT Craft Beer Lovers,1405865549000,Milford,CT,food/drink,662,Beer Lovers
Bridgeport,Westport Astronomical Society,1407687460000,Westport,CT,education/learning,345,Amateur Astronomers
Bridgeport,Craft Classes & Workshops by B. Enchanted Crafts,1407759566000,Milford,CT,hobbies/crafts,72,Enchanted Crafters
Bridgeport,Fairfield 20's and 30's Women's Social Book Club Meetup,1409165640000,Fairfield,CT,socializing,216,Readers
Bridgeport,Fairfield County Real Estate Investors Association,1409173823000,Fairfield,CT,career/business,271,Members
Bridgeport,Real Estate Rehab,1410310433000,Fairfield,CT,career/business,690,Rehab Investors
Bridgeport,Divorce Glow - laughter  support  honesty - get your Glow,1416843084000,Milford,CT,health/wellbeing,219,DivorceGlow
Bridgeport,Travel Adventure • Sacred Journeys,1421273561000,Milford,CT,socializing,780,Mindful Traveller
Bridgeport,Nutmeg  Curling in Bridgeport,1421800499000,Bridgeport,CT,sports/recreation,63,curling enthusiasts
Bridgeport,On Target Projectiles,1422638674000,Orange,CT,sports/recreation,139,Shooters
Bridgeport,New Beginnings in Community: Sunday Spiritual Nourishment,1422715907000,Milford,CT,new age/spirituality,156,Members
Bridgeport,Socializing and Networking for Mental Health Professionals,1423958660000,Milford,CT,career/business,74,Professionals
Bridgeport,Widows/Widowers Club @ Adam's House,1424365974000,Shelton,CT,support,43,WW's
Bridgeport,Outdoor & Indoor ReCreation,1426104063000,Milford,CT,outdoors/adventure,825,Journeyers
Bridgeport,"Network for Success",1427046048000,Trumbull,CT,career/business,283,Members
Bridgeport,Bridgeport Healthy Weight Loss Meetup,1427125675000,Bridgeport,CT,fitness,50,Achievers
Bridgeport,Fairfield-New Haven-Shelton area Outgoing people!,1427394723000,Bridgeport,CT,singles,702,Singles who want to have fun...
Bridgeport,Fairfield Co Chapter American Singles Golf Association,1428584340000,Fairfield,CT,sports/recreation,232,Golfers
Bridgeport,LoveandDatinginFairfieldCounty/Delamar Southport,1430140630000,Fairfield,CT,singles,97,Guests
Bridgeport,Business Strategy Resources in Fairfield County,1430745472000,Fairfield,CT,career/business,202,Committed to Business Growth
Bridgeport,Biz Gone Social Networking,1430949349000,Westport,CT,career/business,33,Members
Bridgeport,Shoreline Social Sports,1431831092000,Milford,CT,sports/recreation,173,Social Sportsters
Bridgeport,Fairfield Professional Video Production Group,1431956709000,Fairfield,CT,movies/film,74,Video Pros
Bridgeport,FunSoccer,1432182465000,Trumbull,CT,sports/recreation,30,Soccer Players
Bridgeport,Wilton Fitness  Nutrition & Weight Loss Meetup,1432328402000,Westport,CT,fitness,49,Health & Fitness Warriors :)
Bridgeport,PILATES FOR CURVES-MAT CLASSES FOR THE FULL FIGURED,1432592648000,Westport,CT,fitness,220,Pilates students
Bridgeport,Greater Bridgeport Property Owners Association Meetup,1432742867000,Bridgeport,CT,career/business,93,Property Owners
Bridgeport,Fairfield County    "It!",1432907182000,Westport,CT,fine arts/culture,807,Fairfield County    "It!"
Bridgeport,Bucket List Travel of CT and Westchester Meetup,1433678623000,Westport,CT,outdoors/adventure,377,Bucket List Travelers
Bridgeport,Bridgeport Holistic Health Meetup-Blood Type Diet and more,1433873585000,Bridgeport,CT,health/wellbeing,237,Natural Pathfinder
Bridgeport,Fairfield/NHV Urban Business Meetup,1434148451000,Bridgeport,CT,career/business,156,Members
Bridgeport,Fairfield County 30's & 40's Women,1434666053000,Fairfield,CT,socializing,412,Ladies
Bridgeport,Westport Writers' Rendezvous,1435874774000,Westport,CT,writing,134,Writers
Bridgeport,Pilates Intensive In Fairfield County,1436037898000,Westport,CT,fitness,105,Pilates students
Bridgeport,A Song of Ice and Fire Book Discussion Group Meetup,1436124703000,Weston,CT,book clubs,21,Knights  Lords  Ladys  Dragons 
Bridgeport,New Haven County Golf Networking Group,1436218720000,Shelton,CT,career/business,22,Golfers
Bridgeport,Stratford Book Club & Social Hub,1436309748000,Stratford,CT,hobbies/crafts,289,Members
Bridgeport,Creative Vibe Tribe,1436389605000,Milford,CT,new age/spirituality,239,Creative Souls
Bridgeport,Avant-Garde: Living After Loss,1437597443000,Westport,CT,support,46,Life Warriors
Bridgeport,Total Wellness Connect - Westport Chapter,1439077600000,Westport,CT,health/wellbeing,210,Members
Bridgeport,Girl's Night Out Cocktail Hours (Women 25 - 55),1443625868000,Fairfield,CT,socializing,376,Fun Women
Bridgeport,Fairfield Technology entrepreneurship and career changers,1443660802000,Fairfield,CT,tech,110,Technologist  tech entrepreneur
Bridgeport,Walnut Beach Happening,1443903040000,Milford,CT,socializing,826,Walnut Beach Fans
Bridgeport,Fairfield Holistic Health for Women,1444569526000,Fairfield,CT,health/wellbeing,244,Healthy Women
Bridgeport,Greater Bridgeport Toastmasters,1445283078000,Bridgeport,CT,career/business,92,Toastmasters
Bridgeport,Milford Wellness Meetup,1446488601000,Milford,CT,health/wellbeing,307,Yogis
Bridgeport,CT eCommerce Meetup,1446819966000,Shelton,CT,career/business,18,Members
Bridgeport,Westport Divorce Smart Meetup,1448310394000,Westport,CT,support,153,Divorce Smart Attendees
Bridgeport,Beginner Psychic and Mediumship Development Class,1448385993000,Fairfield,CT,new age/spirituality,59,Future Psychic Mediums
Bridgeport,Mind  Body  and Soul- Living a healthy life style,1448930637000,Westport,CT,health/wellbeing,975,Friends
Bridgeport,Artists Making Art in CT,1449019194000,Stratford,CT,fine arts/culture,395,Artists & Creatives
Bridgeport,Dynamic Woman,1449322729000,Fairfield,CT,health/wellbeing,422,Dynamos
Bridgeport,Aileen's Social Networking Group,1450053706000,Milford,CT,career/business,106,Social Networkers
Bridgeport,Guitar Social Meetup / No Experience to Advanced,1450232006000,Milford,CT,music,187,Guitarist
Bridgeport,Sacred Sisterhood Meetup,1451423684000,Westport,CT,socializing,211,Sacred Sisters
Bridgeport,Fairfield Healthy Weight Loss Meetup,1452519498000,Fairfield,CT,health/wellbeing,21,Members
Bridgeport,Jazz Apero,1454360958000,Westport,CT,music,200,Jazz Apero Fans
Bridgeport,Westport Adult Coloring and Wine Meetup,1454383205000,Westport,CT,hobbies/crafts,157,Creative  fun people
Bridgeport,PeaceArts Revolution Bprt CT: collab/intercultural projects,1454558026000,Bridgeport,CT,fine arts/culture,184,PeaceArtist Revolutionaries
Bridgeport,EASTERN FAIRFIELD COUNTY FISHING & CONSERVATION Meetup,1454613641000,Fairfield,CT,community/environment,125,Nutmeg Trout Members
Bridgeport,Open Sewing  Arts & Crafts Studio in Fairfield,1455738214000,Fairfield,CT,hobbies/crafts,299,Crafters
Bridgeport,Weston Alliance for Conscious Transitioning Meetup,1456150515000,Weston,CT,new age/spirituality,28,Trained practitioners
Bridgeport,Reading and Lunch Group,1457361918000,Trumbull,CT,book clubs,42,Hungry readers
Bridgeport,Friends of Sherwood Island  Westport  CT,1457367866000,Westport,CT,community/environment,141,Members
Bridgeport,Mindful Parenting Workshop,1457713151000,Westport,CT,parents/family,148,Mindful Parents
Bridgeport,VASE Construction Business Network Event,1458533253000,Southport,CT,hobbies/crafts,52,Construction Businesses
Bridgeport,Manu'iwa Outrigger Canoe Club  Outrigger  SUP  Kayak etc,1458615894000,Milford,CT,outdoors/adventure,26,Paddlers
Bridgeport,Quantum Meditation Society USA Meetup,1458767640000,Bridgeport,CT,health/wellbeing,69,Members
Bridgeport,Milford Wellness Meetup: Traditional Chinese Medicine,1459136955000,Milford,CT,health/wellbeing,144,Health & Wellness Seekers
Bridgeport,Milford Holistic Health & Wellness Meet-Up,1459218484000,Milford,CT,health/wellbeing,260,Yogis and wellness seekers
Bridgeport,Milford Small Group Fitness Meetup,1459759786000,Milford,CT,fitness,160,Beach Bootcamp Babes
Bridgeport,Milford MLM'ERS,1459882269000,Milford,CT,career/business,42,MLM'ERS
Bridgeport,Valley Experience,1460241541000,Shelton,CT,socializing,264,Experiencers
Bridgeport,Shoreline Sustainable Living,1460482267000,Milford,CT,community/environment,21,Polar Bears Unite
Bridgeport,Connecticut Chapter - Nonfiction Authors Association,1460931365000,Westport,CT,writing,45,Trailblazing Writers
Bridgeport,Single and free to do what I want!,1462487677000,Bridgeport,CT,outdoors/adventure,231,Solo Traveler
Bridgeport,Connecticut: Real Estate Investor Meetup,1463413976000,Fairfield,CT,career/business,95,Members
Bridgeport,Caring For Elderly Parents,1464613096000,Trumbull,CT,support,9,Caretakers
Bridgeport,Photography Classes  | Milford  CT,1465413378000,Milford,CT,photography,145,Photographers
Bridgeport,Milford Surfing Meetup,1465676779000,Milford,CT,sports/recreation,11,The Waveless Riders
Bridgeport,Park City Toastmasters Meetup,1466169997000,Stratford,CT,career/business,63,Members
Bridgeport,Connecticut Music For TV & Film Meetup,1466386337000,Bridgeport,CT,music,84,Members
Bridgeport,So. Connecticut Young Survival Coalition Face 2 Face Network,1466617332000,Milford,CT,support,14,Members
Bridgeport,Connecticut Travel Group,1466819476000,Trumbull,CT,outdoors/adventure,148,Members
Bridgeport,BrushStroke Paint Party - Shelton  CT,1467819903000,Shelton,CT,fine arts/culture,137,Artists
Bridgeport,Movies and Popcorn,1467947755000,Shelton,CT,pets/animals,114,Members
Bridgeport,Fairfield - Birth Your New Life,1467993618000,Fairfield,CT,new age/spirituality,133,Members
Bridgeport,Trumbull 10 (Technologists & Entrepreneurs Network),1468337006000,Trumbull,CT,tech,43,Members
Bridgeport,Westport Travel Photography Meetup,1468867121000,Westport,CT,photography,139,Members
Bridgeport,Autism Yale,1470075413000,Orange,CT,support,15,Members
Bridgeport,Moving Through Cancer - Cancer and Exercise,1470485630000,Milford,CT,fitness,25,Members
Bridgeport,Connecticut Couples Active and Social,1470539484000,Stratford,CT,food/drink,134,Couples
Bridgeport,Milford Tennis Meetup,1470686242000,Milford,CT,sports/recreation,154,Topspinners
Bridgeport,ADD to +you,1470946096000,Milford,CT,health/wellbeing,49,Members
Bridgeport,Trumbull Country Dance Exercise Meetup,1471276747000,Trumbull,CT,fitness,126,Members
Bridgeport,The Bees Knees of Greenfield Hill,1472159286000,Fairfield,CT,community/environment,92,Members
Bridgeport,Wine in CT,1472395762000,Shelton,CT,food/drink,298,Members
Bridgeport,Monroe-Trumbull Toastmasters,1472424977000,Trumbull,CT,career/business,28,Toastmasters
Bridgeport,Milford moms group,1472742401000,Milford,CT,parents/family,54,Members
Bridgeport,Using essential oils just makes scents!,1473381896000,Milford,CT,health/wellbeing,89,Members
Bridgeport,Bridgeport Construction Networking Meetup,1473704812000,Bridgeport,CT,hobbies/crafts,10,Members
Bridgeport,Toastmasters at the Towers Meetup,1474649282000,Shelton,CT,career/business,29,Members
Bridgeport,Soul Journey Seekers,1474842046000,Milford,CT,new age/spirituality,64,Members
Bridgeport,Stratford/Milford/Bridgeport Area Friends and Fun,1475491049000,Stratford,CT,socializing,79,Members
Bridgeport,Holistic Actions for Companion Animals,1475672107000,Weston,CT,pets/animals,50,Members
Bridgeport,Meet and Workout with P90X Creator Tony Horton,1476119847000,Trumbull,CT,fitness,88,Members
Bridgeport,Grow Your Business With Referrals,1476457905000,Bridgeport,CT,career/business,90,Members
Bridgeport,Fairfield Divorce Support For Men and Fathers Meetup,1476463866000,Fairfield,CT,support,10,Members
Bridgeport,Trumbull Social Anxiety Group,1477090145000,Trumbull,CT,support,31,Members
Bridgeport,Southern Connecticut Boat Club,1477326247000,Fairfield,CT,outdoors/adventure,84,Members
Bridgeport,Fairfield Square Dance Lessons Meetup,1477848553000,Fairfield,CT,dancing,104,Members
Bridgeport,Create your Vision for 2017,1478210900000,Milford,CT,career/business,59,Members
Bridgeport,Never Trump -  Connecticut,1478866561000,Fairfield,CT,movements/politics,306,Members
Bridgeport,Fairfield Card Games Meetup: Setback  etc.,1478875520000,Fairfield,CT,games,14,Members
Bridgeport,Havanese & Maltese Playgroup,1479164621000,Fairfield,CT,pets/animals,18,Members
Bridgeport,Pequot Running Club,1479495254000,Southport,CT,fitness,42,Members
Bridgeport,Fairfield Small Business Meetup,1479782682000,Fairfield,CT,career/business,49,Members
Bridgeport,Unboyfriendable/Ungirlfriendable,1480600205000,Fairfield,CT,socializing,217,Unboyfriendable/Ungirlfriendable
Bridgeport,Meredith Images -take your images from ho-hum to work of art,1480898059000,Stratford,CT,photography,55,Members
Bridgeport,Stratford Wellness Center and Functional Therapy Clinic,1481045424000,Stratford,CT,health/wellbeing,44,Members
Bridgeport,WordPress Fairfield,1481072746000,Fairfield,CT,tech,97,Members
Bridgeport,Six Summit Entertainment:   Art  Design  Fashion  Film  Wine,1481223332000,Fairfield,CT,movies/film,167,Members
Bridgeport,Body  Mind  Spirit Wellness,1481246367000,Orange,CT,new age/spirituality,50,Members
Bridgeport,Flatlanders unite! Stowe VT Meetups,1481283043000,Westport,CT,outdoors/adventure,22,Members
Bridgeport,Entrepreneurs Night Out,1481410150000,Bridgeport,CT,career/business,58,Members
Bridgeport,Alien-Nation Book and Discussion Group,1481488892000,Westport,CT,book clubs,48,Members
Bridgeport,Bridgeport Cyber Security for Control Systems,1481601252000,Bridgeport,CT,tech,10,Professionals
Bridgeport,Build Stuff Meetup,1481720711000,Bridgeport,CT,hobbies/crafts,17,Members
Bridgeport,Adult Book Club,1482238197000,Bridgeport,CT,book clubs,19,Members
Bridgeport,Fairfield Stay-at-Home Moms Meetup,1483020690000,Fairfield,CT,parents/family,33,Members
Bridgeport,eWomenNetwork Fairfield County Accelerated Networking,1483466611000,Westport,CT,career/business,71,Members
Bridgeport,Visualize your Success for 2017!,1483498977000,Milford,CT,career/business,75,Members
Bridgeport,Shelton Networking & Leadership Book Club Meetup,1483668661000,Shelton,CT,book clubs,12,Personal Development Junkies
Bridgeport,Westport CERT Meetup,1483670373000,Westport,CT,community/environment,8,Members
Bridgeport,Dave Ramsay's Financial Peace University Comes to Town,1483822645000,Shelton,CT,career/business,15,Members
Bridgeport,No More Laziness - Hitting the GYM Meetup,1484493725000,Fairfield,CT,fitness,11,Members
Bridgeport,Shelton Bees,1484529186000,Shelton,CT,pets/animals,13,Members
Bridgeport,WritersMic Meetup,1485832299000,Westport,CT,writing,51,Members
Bridgeport,Greater Fairfield County Woodard Group,1485909910000,Fairfield,CT,education/learning,11,Members
Bridgeport,BPT Professionals Interested in Cashflow Meetup Group,1486150289000,Bridgeport,CT,career/business,26,Members
Bridgeport,#Resist: Milford,1486182628000,Milford,CT,movements/politics,36,Members
Bridgeport,#Resist: Bridgeport,1486182633000,Bridgeport,CT,movements/politics,40,Members
Bridgeport,#Resist: Fairfield,1486182637000,Fairfield,CT,movements/politics,64,Members
Bridgeport,Grow Through Grief & Flourish,1486458078000,Orange,CT,support,17,Members
Bridgeport,Magical Mystery Vision Boards with Janice,1486692416000,Milford,CT,health/wellbeing,14,Members
New Haven,New Haven Dachshund Meetup,1040075874000,New Haven,CT,pets/animals,292,Dachshund Devotees
New Haven,The Humanist Association of Connecticut,1080266022000,New Haven,CT,religion/beliefs,663,Humanists
New Haven,The New Haven Collective,1128799251000,New Haven,CT,socializing,3747,NHC'ers
New Haven,IF YOU ARE EXPERIENCING PARANORMAL PHENOMENON CONTACT US!,1132162767000,East Haven,CT,paranormal,49,Touched by the paranormal
New Haven,CT Paranormal Research and Investigations,1132248094000,East Haven,CT,paranormal,14,Paranormal investigators
New Haven,Soul Space for Spiritual Growth,1135818083000,Milford,CT,new age/spirituality,347,HomoLuminous
New Haven,CT PRI Please visit us @ www.ctpri.org,1139684441000,East Haven,CT,paranormal,17,Paranormal enthusiast
New Haven,I.C.,1140010501000,New Haven,CT,health/wellbeing,28,IC'ers
New Haven,The New Haven Vegan Meetup Group,1152322323000,New Haven,CT,food/drink,880,Vegans
New Haven,New Haven Design & Technology Meetup,1152906752000,New Haven,CT,tech,597,New Haven Creative People
New Haven,Meditation & Inner Spirituality Group - New Haven,1172247174000,New Haven,CT,new age/spirituality,1297,Spiritual People
New Haven,PartyExpress !!  Let's Get Together and have Fun!,1176834618000,East Haven,CT,socializing,1522,Party People
New Haven,New Haven County Board Games,1176844345000,New Haven,CT,games,1389,Gamers
New Haven,The Southern CT D&D Meetup,1180755752000,Milford,CT,games,311,Gamers
New Haven,*AMAZING CONNECTICUT  *WINE * DINE * DANCE*,1185795895000,Milford,CT,food/drink,2168,Bon Vivants
New Haven,Greater New Haven Unknown Zone Meetup Group,1188246596000,West Haven,CT,socializing,190,Conspiracists
New Haven,Big Attractions,1189106164000,New Haven,CT,food/drink,142,BBW/BHM and their Admirers.
New Haven,Branford Ballroom Meetup,1190236789000,Branford,CT,dancing,377,Ballroom Dancers
New Haven,Tennis Meetup of New Haven and Fairfield Counties,1200970186000,New Haven,CT,sports/recreation,614,Tennis Players
New Haven,CT Lesbian & Bi Soirees,1201396941000,New Haven,CT,LGBT,320,Lesbian & Bi Women
New Haven,Success-411 New Haven,1213735542000,North Haven,CT,career/business,335,Success 411ers
New Haven,Branford Kayaking Meetup Group,1220369441000,Branford,CT,outdoors/adventure,296,paddlers
New Haven,New England Options Traders Group - Learn  Practice  Do,1221074992000,Beacon Falls,CT,career/business,263,Market Traders
New Haven,A100 Developer Community,1221247310000,New Haven,CT,tech,967,Software Community Members
New Haven,New Haven Walks in the Woods,1221500214000,New Haven,CT,outdoors/adventure,2957,Hikers
New Haven,Conscious Living for Spiritual & Personal Growth,1228272995000,Milford,CT,new age/spirituality,620,Conscious CoCreators
New Haven,Arts & Creative Cultural Events,1230312111000,New Haven,CT,fine arts/culture,3819,Arts  lovers
New Haven,The Milford Folk Music Society,1233771782000,Milford,CT,music,111,Folk Music Fans
New Haven,New Haven Area Bibliophiles,1247593705000,New Haven,CT,book clubs,728,Happy Readers
New Haven,Photography Workshops and Strobist Off-Camera Flash,1248623525000,Milford,CT,photography,1084,Members
New Haven,SoulCollage® Circle,1256850361000,Hamden,CT,fine arts/culture,445,Members
New Haven,Singles Area Museum Meetup,1260125800000,New Haven,CT,singles,875,Sams
New Haven,Having Fun with  Female Friends,1260597331000,Milford,CT,socializing,37,Friends
New Haven,NetSquared New Haven,1265039257000,New Haven,CT,tech,172,technologists and optimists
New Haven,CT Singles Events,1271962523000,New Haven,CT,singles,3465,Members
New Haven,Milford Photography Group,1272500372000,Milford,CT,photography,3746,Photographers
New Haven,Pediatrics Plus* Mommy and Baby Support Group,1273626392000,North Haven,CT,parents/family,145,Moms
New Haven,Phenomenal Women of Color,1274214752000,New Haven,CT,socializing,127,Phenomenal Members
New Haven,Yoga with Mary Anne in Milford,1276044928000,Milford,CT,health/wellbeing,1595,Yoga Lovers
New Haven,Visionary Thinkers in Connecticut,1281644482000,Bethany,CT,health/wellbeing,439,Visionaries
New Haven,Ladies Born in the 80's,1281913670000,New Haven,CT,socializing,837,Eighties' Babies
New Haven,The Girls Night Out,1283695265000,Milford,CT,socializing,141,Friends
New Haven,Artists' Rights Movement™ (ARM™),1285972814000,New Haven,CT,movements/politics,55,Activists
New Haven,The Grove,1294692256000,New Haven,CT,career/business,1406,Collaborators
New Haven,Sahaja Yoga Classes New Haven,1295408063000,New Haven,CT,new age/spirituality,964,Seekers of Truth
New Haven,Photography with Lisa and Tom,1296682008000,Hamden,CT,photography,442,Members
New Haven,Yale Swing & Blues,1298333448000,New Haven,CT,dancing,861,Dancers
New Haven,Hamden Boardgame Group,1300894482000,Hamden,CT,games,333,Boardgamers
New Haven,Friend Finders Club for Women,1301622992000,North Branford,CT,socializing,748,Gal Pals
New Haven,NewHaven.IO,1305132370000,New Haven,CT,tech,946,Developers
New Haven,Entrepreneurs That Win!,1307677367000,New Haven,CT,career/business,222,Visionaries
New Haven,EAT DRINK DIVORCE,1308678431000,New Haven,CT,health/wellbeing,119,Members
New Haven,Intuitive Touch Healing Arts Meetup Group,1309113527000,Orange,CT,new age/spirituality,390,Members on the Path to Healing
New Haven,Connecticut R Users Group,1316104185000,New Haven,CT,tech,260,R users
New Haven,The New Haven Co-Counseling Group,1319667210000,New Haven,CT,health/wellbeing,150,Co-Counselors
New Haven,The Art of Retouching Studio  CT,1322316632000,East Haven,CT,photography,157,Members
New Haven,Club Francophone de New Haven (New Haven Francophone Meetup),1323565891000,New Haven,CT,language/ethnic identity,467,Francophiles
New Haven,Art Plus Studio - Art and Wine Lovers!,1325005137000,New Haven,CT,language/ethnic identity,1116,artiste
